CustomerID,LastPurchase,Frequency,Monetary,AvgAmount,Recency,AvgInterval,Last3MonthsPurchases,ChurnFlag
C12282,2025-07-12,2,25200.0,12600.0,112,47.0,0.0,1
C12283,2025-05-30,3,39000.0,13000.0,155,68.0,0.0,1
C12284,2025-10-12,8,69600.0,8700.0,20,40.42857142857143,4.0,0
C12285,2025-09-16,3,41200.0,13733.333333333334,46,107.0,2.0,0
C12286,2025-09-16,4,40600.0,10150.0,46,78.0,1.0,0
C12287,2025-06-25,6,68500.0,11416.666666666666,129,25.8,0.0,1
C12288,2025-07-05,4,25200.0,6300.0,119,61.333333333333336,0.0,1
C12289,2025-08-11,10,90300.0,9030.0,82,23.333333333333332,2.0,0
C1229,2025-10-10,6,67200.0,11200.0,22,28.2,4.0,0
C12290,2025-10-25,8,88700.0,11087.5,7,41.285714285714285,2.0,0
C12291,2025-10-29,8,84000.0,10500.0,3,39.285714285714285,2.0,0
C12292,2025-08-15,7,98600.0,14085.714285714286,78,22.5,1.0,0
C12293,2025-10-04,4,40800.0,10200.0,28,73.66666666666667,1.0,0
C12294,2025-10-15,7,86400.0,12342.857142857143,17,38.0,1.0,0
C12295,2025-10-28,12,129300.0,10775.0,4,25.545454545454547,2.0,0
C12296,2025-09-28,4,52600.0,13150.0,34,60.666666666666664,2.0,0
C12297,2025-09-19,5,69900.0,13980.0,43,40.0,2.0,0
C12298,2025-08-15,4,38400.0,9600.0,78,49.333333333333336,1.0,0
C12299,2025-10-15,9,124800.0,13866.666666666666,17,33.25,2.0,0
C1230,2025-09-18,10,100400.0,10040.0,44,27.77777777777778,5.0,0
C12300,2025-09-02,6,40300.0,6716.666666666667,60,46.4,2.0,0
C12301,2025-10-08,3,5300.0,1766.6666666666667,24,131.0,2.0,0
C12302,2025-10-21,5,48100.0,9620.0,11,69.25,1.0,0
C12303,2025-10-10,7,68000.0,9714.285714285714,22,41.166666666666664,2.0,0
C12304,2025-10-11,5,70400.0,14080.0,21,58.5,2.0,0
C12305,2025-08-27,9,84800.0,9422.222222222223,66,21.25,1.0,0
C12306,2025-10-19,8,97800.0,12225.0,13,41.0,3.0,0
C12307,2025-09-03,6,50200.0,8366.666666666666,59,42.6,1.0,0
C12308,2025-08-20,5,55800.0,11160.0,73,50.75,1.0,0
C12309,2025-10-29,7,89400.0,12771.42857142857,3,33.333333333333336,2.0,0
C1231,2025-10-01,11,113200.0,10290.90909090909,31,27.2,2.0,0
C12310,2025-10-14,3,30300.0,10100.0,18,118.0,1.0,0
C12311,2025-08-18,4,38400.0,9600.0,75,72.33333333333333,1.0,0
C12312,2025-10-28,5,59200.0,11840.0,4,67.25,2.0,0
C12313,2025-10-21,3,16800.0,5600.0,11,58.5,1.0,0
C12314,2025-09-13,7,94300.0,13471.42857142857,49,30.666666666666668,2.0,0
C12315,2025-09-12,7,60800.0,8685.714285714286,50,39.833333333333336,1.0,0
C12316,2025-09-23,10,101800.0,10180.0,39,21.333333333333332,4.0,0
C12317,2025-09-25,3,30900.0,10300.0,37,45.0,2.0,0
C12318,2025-09-05,6,73000.0,12166.666666666666,57,41.0,1.0,0
C12319,2025-10-30,6,68100.0,11350.0,2,53.6,3.0,0
C1232,2025-08-13,5,50700.0,10140.0,80,56.0,1.0,0
C12320,2025-10-23,4,45800.0,11450.0,9,86.66666666666667,1.0,0
C12321,2025-09-17,8,81700.0,10212.5,45,32.714285714285715,3.0,0
C12322,2025-09-08,4,44000.0,11000.0,54,78.0,2.0,0
C12323,2025-08-13,8,92100.0,11512.5,80,24.571428571428573,1.0,0
C12324,2025-08-22,3,29600.0,9866.666666666666,71,112.0,1.0,0
C12325,2025-10-02,6,70300.0,11716.666666666666,30,50.6,2.0,0
C12326,2025-10-11,5,31900.0,6380.0,21,59.5,1.0,0
C12327,2025-09-15,10,123600.0,12360.0,47,19.77777777777778,2.0,0
C12328,2025-07-22,6,89900.0,14983.333333333334,102,30.2,0.0,1
C12329,2025-10-30,9,93400.0,10377.777777777777,2,33.625,4.0,0
C1233,2025-08-28,5,48200.0,9640.0,65,45.75,1.0,0
C12330,2025-09-24,8,100200.0,12525.0,38,31.714285714285715,3.0,0
C12331,2025-09-26,8,106300.0,13287.5,36,35.714285714285715,1.0,0
C12332,2025-10-04,7,85600.0,12228.57142857143,28,13.0,4.0,0
C12333,2025-10-07,6,34600.0,5766.666666666667,25,48.6,2.0,0
C12334,2025-08-28,6,97100.0,16183.333333333334,65,46.2,2.0,0
C12335,2025-09-08,4,52900.0,13225.0,54,61.0,2.0,0
C12336,2025-10-30,5,46400.0,9280.0,2,75.5,1.0,0
C12337,2025-09-14,5,55300.0,11060.0,48,58.5,1.0,0
C12338,2025-09-12,3,29800.0,9933.333333333334,50,58.0,2.0,0
C12339,2025-10-28,5,56000.0,11200.0,4,45.75,3.0,0
C1234,2025-10-20,5,56000.0,11200.0,12,69.5,1.0,0
C12340,2025-10-11,4,39600.0,9900.0,21,71.66666666666667,1.0,0
C12341,2025-10-22,8,55600.0,6950.0,10,41.857142857142854,2.0,0
C12342,2025-09-17,7,56100.0,8014.285714285715,45,41.5,3.0,0
C12343,2025-04-18,2,24200.0,12100.0,197,103.0,0.0,1
C12344,2025-09-21,10,103800.0,10380.0,41,24.333333333333332,2.0,0
C12345,2025-07-26,7,94400.0,13485.714285714286,98,28.5,0.0,1
C12346,2025-08-27,7,68800.0,9828.57142857143,66,38.333333333333336,2.0,0
C12347,2025-06-09,4,48100.0,12025.0,145,38.666666666666664,0.0,1
C12348,2025-10-29,6,58300.0,9716.666666666666,3,59.0,2.0,0
C12349,2025-10-14,8,76800.0,9600.0,18,39.142857142857146,3.0,0
C1235,2025-10-21,5,26800.0,5360.0,11,34.25,3.0,0
C12350,2025-06-21,3,31600.0,10533.333333333334,133,74.5,0.0,1
C12351,2025-09-22,5,48600.0,9720.0,40,44.5,1.0,0
C12352,2025-10-16,7,87500.0,12500.0,16,32.666666666666664,2.0,0
C12353,2025-09-28,7,59400.0,8485.714285714286,34,31.5,3.0,0
C12354,2025-10-01,5,56200.0,11240.0,31,44.5,3.0,0
C12355,2025-09-30,5,52000.0,10400.0,32,55.75,1.0,0
C12356,2025-08-15,5,42300.0,8460.0,78,44.75,1.0,0
C12357,2025-09-20,4,55700.0,13925.0,42,76.33333333333333,1.0,0
C12358,2025-08-02,5,59400.0,11880.0,91,43.75,0.0,1
C12359,2025-10-02,10,113100.0,11310.0,30,26.444444444444443,3.0,0
C1236,2025-07-15,4,47300.0,11825.0,109,49.333333333333336,0.0,1
C12360,2025-09-01,3,30300.0,10100.0,61,59.0,1.0,0
C12361,2025-08-29,3,24300.0,8100.0,64,115.0,1.0,0
C12362,2025-10-11,7,65700.0,9385.714285714286,21,37.666666666666664,3.0,0
C12363,2025-10-05,2,32300.0,16150.0,27,42.0,2.0,0
C12364,2025-09-29,7,77600.0,11085.714285714286,33,41.0,1.0,0
C12365,2025-07-07,7,51500.0,7357.142857142857,117,29.0,0.0,1
C12366,2025-09-30,6,24100.0,4016.6666666666665,32,31.6,3.0,0
C12367,2025-10-29,7,74000.0,10571.42857142857,3,37.666666666666664,1.0,0
C12368,2025-09-21,7,69400.0,9914.285714285714,41,35.5,2.0,0
C12369,2025-08-13,4,54600.0,13650.0,80,53.666666666666664,1.0,0
C1237,2025-10-21,6,75200.0,12533.333333333334,11,50.0,2.0,0
C12370,2025-08-12,7,81200.0,11600.0,81,22.333333333333332,1.0,0
C12371,2025-10-26,11,123100.0,11190.90909090909,6,17.7,4.0,0
C12372,2025-08-14,12,125100.0,10425.0,79,17.272727272727273,1.0,0
C12373,2025-10-25,8,63000.0,7875.0,7,41.0,3.0,0
C12374,2025-10-01,6,72800.0,12133.333333333334,31,53.0,1.0,0
C12375,2025-10-28,11,134800.0,12254.545454545454,4,26.4,6.0,0
C12376,2025-10-01,7,95100.0,13585.714285714286,31,45.166666666666664,1.0,0
C12377,2025-09-11,6,44400.0,7400.0,51,47.6,1.0,0
C12378,2025-09-27,10,120700.0,12070.0,35,25.11111111111111,2.0,0
C12379,2025-09-03,11,129200.0,11745.454545454546,59,22.7,2.0,0
C1238,2025-10-30,5,46600.0,9320.0,2,29.25,4.0,0
C12380,2025-08-10,5,57000.0,11400.0,83,36.0,1.0,0
C12381,2025-10-28,11,141400.0,12854.545454545454,4,29.9,4.0,0
C12382,2025-10-25,6,53800.0,8966.666666666666,7,44.6,1.0,0
C12383,2025-06-23,5,62000.0,12400.0,131,42.75,0.0,1
C12384,2025-09-02,7,50000.0,7142.857142857143,60,29.166666666666668,4.0,0
C12385,2025-08-19,8,81600.0,10200.0,74,17.571428571428573,4.0,0
C12386,2025-09-13,4,48800.0,12200.0,49,74.66666666666667,1.0,0
C12387,2025-08-24,6,80100.0,13350.0,69,39.4,1.0,0
C12388,2025-10-03,5,53300.0,10660.0,29,65.0,1.0,0
C12389,2025-10-09,4,61500.0,15375.0,23,76.33333333333333,1.0,0
C1239,2025-10-29,8,87000.0,10875.0,3,42.714285714285715,1.0,0
C12390,2025-09-10,4,55800.0,13950.0,52,78.0,1.0,0
C12391,2025-05-06,5,45200.0,9040.0,179,25.25,0.0,1
C12392,2025-08-28,4,57100.0,14275.0,65,68.33333333333333,1.0,0
C12393,2025-09-24,7,73800.0,10542.857142857143,38,38.166666666666664,2.0,0
C12394,2025-08-30,4,33100.0,8275.0,63,62.666666666666664,1.0,0
C12395,2025-10-30,9,122900.0,13655.555555555555,2,21.125,4.0,0
C12396,2025-09-18,5,30700.0,6140.0,44,52.75,1.0,0
C12397,2025-09-20,7,100500.0,14357.142857142857,42,34.166666666666664,3.0,0
C12398,2025-10-06,10,127600.0,12760.0,26,27.444444444444443,4.0,0
C12399,2025-10-09,7,51000.0,7285.714285714285,23,45.166666666666664,3.0,0
C1240,2025-10-10,9,60300.0,6700.0,22,35.25,3.0,0
C12400,2025-09-14,9,104600.0,11622.222222222223,48,31.625,2.0,0
C12401,2025-08-10,9,91500.0,10166.666666666666,83,19.125,1.0,0
C12402,2025-10-30,10,79400.0,7940.0,2,32.666666666666664,5.0,0
C12403,2025-07-07,5,58500.0,11700.0,117,40.75,0.0,1
C12404,2025-10-19,5,34900.0,6980.0,13,53.75,3.0,0
C12405,2025-10-19,9,104600.0,11622.222222222223,13,35.875,2.0,0
C12406,2025-10-06,7,50400.0,7200.0,26,31.666666666666668,4.0,0
C12407,2025-10-11,5,26500.0,5300.0,21,45.0,1.0,0
C12408,2025-10-21,10,108300.0,10830.0,11,30.555555555555557,3.0,0
C12409,2025-10-26,7,93000.0,13285.714285714286,6,40.333333333333336,2.0,0
C1241,2025-08-28,5,63100.0,12620.0,65,54.25,1.0,0
C12410,2025-10-29,10,94700.0,9470.0,3,33.111111111111114,3.0,0
C12411,2025-08-19,4,36600.0,9150.0,74,41.666666666666664,2.0,0
C12412,2025-10-12,5,51200.0,10240.0,20,66.0,2.0,0
C12413,2025-09-15,7,75000.0,10714.285714285714,47,41.333333333333336,2.0,0
C12414,2025-10-08,3,39400.0,13133.333333333334,24,69.0,2.0,0
C12415,2025-06-22,6,57000.0,9500.0,132,24.2,0.0,1
C12416,2025-10-27,7,99200.0,14171.42857142857,5,39.666666666666664,2.0,0
C12417,2025-10-14,6,81200.0,13533.333333333334,18,50.2,2.0,0
C12418,2025-06-24,2,7600.0,3800.0,130,72.0,0.0,1
C12419,2025-10-16,3,26900.0,8966.666666666666,16,115.5,2.0,0
C1242,2025-10-24,9,86300.0,9588.888888888889,8,32.625,3.0,0
C12420,2025-08-31,8,92800.0,11600.0,62,32.42857142857143,1.0,0
C12421,2025-07-30,3,10600.0,3533.3333333333335,94,9.0,0.0,1
C12422,2025-10-13,9,86700.0,9633.333333333334,19,34.875,1.0,0
C12423,2025-10-29,4,52900.0,13225.0,3,41.666666666666664,3.0,0
C12424,2025-09-25,2,32700.0,16350.0,37,37.0,2.0,0
C12425,2025-07-19,2,13700.0,6850.0,105,135.0,0.0,1
C12426,2025-10-12,4,53000.0,13250.0,20,58.666666666666664,2.0,0
C12427,2025-08-02,3,48000.0,16000.0,91,45.5,0.0,1
C12428,2025-07-06,7,66100.0,9442.857142857143,118,16.833333333333332,0.0,1
C12429,2025-09-30,6,83600.0,13933.333333333334,32,51.6,1.0,0
C1243,2025-10-17,7,92200.0,13171.42857142857,15,45.666666666666664,3.0,0
C12430,2025-06-02,4,58100.0,14525.0,152,48.666666666666664,0.0,1
C12431,2025-09-24,4,43600.0,10900.0,38,78.0,2.0,0
C12432,2025-08-26,8,75000.0,9375.0,67,24.285714285714285,3.0,0
C12433,2025-09-28,7,72600.0,10371.42857142857,34,39.666666666666664,1.0,0
C12434,2025-09-17,5,49400.0,9880.0,45,64.75,2.0,0
C12435,2025-09-29,9,84900.0,9433.333333333334,33,33.75,3.0,0
C12436,2025-07-25,6,64500.0,10750.0,99,33.4,0.0,1
C12437,2025-09-10,9,107600.0,11955.555555555555,52,31.125,2.0,0
C12438,2025-08-31,6,75500.0,12583.333333333334,62,24.0,2.0,0
C12439,2025-10-20,4,43700.0,10925.0,12,67.33333333333333,2.0,0
C1244,2025-07-13,5,59400.0,11880.0,111,38.5,0.0,1
C12440,2025-10-06,8,60600.0,7575.0,26,39.714285714285715,2.0,0
C12441,2025-04-19,2,30800.0,15400.0,196,84.0,0.0,1
C12442,2025-10-30,7,78600.0,11228.57142857143,2,44.333333333333336,3.0,0
C12443,2025-10-10,5,52100.0,10420.0,22,56.0,2.0,0
C12444,2025-10-08,7,94100.0,13442.857142857143,24,42.5,2.0,0
C12445,2025-10-24,9,77600.0,8622.222222222223,8,33.375,3.0,0
C12446,2025-10-25,8,109100.0,13637.5,7,39.57142857142857,4.0,0
C12447,2025-10-22,7,83400.0,11914.285714285714,10,48.5,1.0,0
C12448,2025-10-25,7,90500.0,12928.57142857143,7,49.5,5.0,0
C12449,2025-01-22,1,11900.0,11900.0,283,41.833333333333336,0.0,1
C1245,2025-10-08,6,61500.0,10250.0,24,14.4,5.0,0
C12450,2025-08-04,5,68900.0,13780.0,89,50.0,1.0,0
C12451,2025-10-11,6,66400.0,11066.666666666666,21,56.0,2.0,0
C12452,2025-06-09,5,35500.0,7100.0,145,36.5,0.0,1
C12453,2025-10-19,4,36500.0,9125.0,13,95.33333333333333,3.0,0
C12454,2025-05-31,3,31100.0,10366.666666666666,154,66.0,0.0,1
C12455,2025-10-27,6,67000.0,11166.666666666666,5,59.0,1.0,0
C12456,2025-10-26,5,33600.0,6720.0,6,72.25,2.0,0
C12457,2025-07-23,3,52600.0,17533.333333333332,101,74.0,0.0,1
C12458,2025-08-19,3,34500.0,11500.0,74,66.5,1.0,0
C12459,2025-09-02,8,61500.0,7687.5,60,29.142857142857142,1.0,0
C1246,2025-10-28,5,66700.0,13340.0,4,69.75,2.0,0
C12460,2025-10-30,9,111100.0,12344.444444444445,2,35.875,5.0,0
C12461,2025-10-30,5,48800.0,9760.0,2,59.0,2.0,0
C12462,2025-10-19,5,45100.0,9020.0,13,67.75,2.0,0
C12463,2025-09-29,5,46300.0,9260.0,33,33.0,2.0,0
C12464,2025-09-20,3,37300.0,12433.333333333334,42,90.5,1.0,0
C12465,2025-09-22,7,60200.0,8600.0,40,39.0,2.0,0
C12466,2025-08-23,3,24400.0,8133.333333333333,70,89.0,1.0,0
C12467,2025-10-08,5,27500.0,5500.0,24,53.5,1.0,0
C12468,2025-09-24,8,80300.0,10037.5,38,33.57142857142857,3.0,0
C12469,2025-10-14,4,36000.0,9000.0,18,95.33333333333333,2.0,0
C1247,2025-08-14,4,36400.0,9100.0,79,66.33333333333333,2.0,0
C12470,2025-09-29,5,51500.0,10300.0,33,52.75,2.0,0
C12471,2025-08-04,5,63100.0,12620.0,89,42.0,1.0,0
C12472,2025-09-14,12,177400.0,14783.333333333334,48,22.272727272727273,1.0,0
C12473,2025-10-27,7,79700.0,11385.714285714286,5,37.833333333333336,4.0,0
C12474,2025-05-20,2,25300.0,12650.0,165,75.0,0.0,1
C12475,2025-09-18,3,22200.0,7400.0,44,53.5,2.0,0
C12476,2025-09-03,8,59900.0,7487.5,59,34.142857142857146,2.0,0
C12477,2025-10-06,2,10900.0,5450.0,26,4.0,2.0,0
C12478,2025-10-19,8,102000.0,12750.0,13,35.285714285714285,3.0,0
C12479,2025-05-23,3,25100.0,8366.666666666666,162,39.0,0.0,1
C1248,2025-10-04,6,69100.0,11516.666666666666,28,55.0,3.0,0
C12480,2025-10-20,7,88900.0,12700.0,12,47.0,4.0,0
C12481,2025-10-15,6,84200.0,14033.333333333334,17,52.8,1.0,0
C12482,2025-09-28,7,55600.0,7942.857142857143,34,39.833333333333336,2.0,0
C12483,2025-09-13,2,29600.0,14800.0,49,160.0,1.0,0
C12484,2025-04-20,2,18200.0,9100.0,195,27.0,0.0,1
C12485,2025-10-20,4,43400.0,10850.0,12,72.33333333333333,1.0,0
C12486,2025-09-18,8,100100.0,12512.5,44,28.285714285714285,2.0,0
C12487,2025-09-17,5,58200.0,11640.0,45,62.5,1.0,0
C12488,2025-09-10,7,69400.0,9914.285714285714,52,39.5,1.0,0
C12489,2025-09-23,8,73900.0,9237.5,39,34.857142857142854,2.0,0
C1249,2025-08-16,6,66700.0,11116.666666666666,77,32.6,2.0,0
C12490,2025-10-10,9,78500.0,8722.222222222223,22,21.875,3.0,0
C12491,2025-07-29,8,61300.0,7662.5,95,27.285714285714285,0.0,1
C12492,2025-10-18,4,35600.0,8900.0,14,81.33333333333333,1.0,0
C12493,2025-10-23,5,55800.0,11160.0,9,42.25,2.0,0
C12494,2025-10-03,8,66000.0,8250.0,29,26.285714285714285,2.0,0
C12495,2025-08-31,4,30900.0,7725.0,62,71.66666666666667,1.0,0
C12496,2025-08-08,5,32900.0,6580.0,85,32.0,1.0,0
C12497,2025-10-20,7,55700.0,7957.142857142857,12,23.0,3.0,0
C12498,2025-07-12,4,58000.0,14500.0,112,61.333333333333336,0.0,1
C12499,2025-10-26,5,76600.0,15320.0,6,69.5,2.0,0
C1250,2025-06-20,2,27900.0,13950.0,134,134.0,0.0,1
C12500,2025-08-26,7,60700.0,8671.42857142857,67,37.833333333333336,2.0,0
C12501,2025-09-04,4,51000.0,12750.0,58,73.66666666666667,1.0,0
C12502,2025-08-16,5,64400.0,12880.0,77,37.5,1.0,0
C12503,2025-10-09,6,61900.0,10316.666666666666,23,54.2,3.0,0
C12504,2025-10-22,7,72800.0,10400.0,10,44.833333333333336,3.0,0
C12505,2025-09-27,5,46100.0,9220.0,35,58.25,3.0,0
C12506,2025-10-17,8,92900.0,11612.5,15,41.0,3.0,0
C12507,2025-08-19,2,17900.0,8950.0,74,11.0,2.0,0
C12508,2025-10-04,4,28500.0,7125.0,28,69.66666666666667,1.0,0
C12509,2025-10-25,6,74100.0,12350.0,7,59.2,1.0,0
C1251,2025-09-08,3,36600.0,12200.0,54,95.0,1.0,0
C12510,2025-10-27,5,50900.0,10180.0,5,53.0,3.0,0
C12511,2025-09-18,6,60800.0,10133.333333333334,44,46.0,3.0,0
C12512,2025-09-10,4,47700.0,11925.0,52,30.333333333333332,2.0,0
C12513,2025-07-31,4,50600.0,12650.0,93,67.66666666666667,0.0,1
C12514,2025-10-25,6,69800.0,11633.333333333334,7,46.2,3.0,0
C12515,2025-09-17,5,42900.0,8580.0,45,54.25,2.0,0
C12516,2025-09-25,5,53100.0,10620.0,37,59.75,1.0,0
C12517,2025-09-26,7,53300.0,7614.285714285715,36,39.333333333333336,3.0,0
C12518,2025-08-30,4,39500.0,9875.0,63,71.0,1.0,0
C12519,2025-07-29,6,65800.0,10966.666666666666,95,39.6,0.0,1
C1252,2025-09-22,3,22800.0,7600.0,40,105.5,1.0,0
C12520,2025-09-21,6,61700.0,10283.333333333334,41,52.2,1.0,0
C12521,2025-10-20,3,22300.0,7433.333333333333,12,145.0,2.0,0
C12522,2025-10-13,7,61400.0,8771.42857142857,19,47.5,3.0,0
C12523,2025-10-01,3,34800.0,11600.0,31,94.5,1.0,0
C12524,2025-10-27,7,100400.0,14342.857142857143,5,47.333333333333336,3.0,0
C12525,2025-10-16,8,97700.0,12212.5,16,41.0,3.0,0
C12526,2025-10-03,4,24700.0,6175.0,29,37.333333333333336,3.0,0
C12527,2025-10-16,4,48300.0,12075.0,16,73.66666666666667,2.0,0
C12528,2025-08-06,3,26200.0,8733.333333333334,87,93.5,1.0,0
C12529,2025-06-30,4,32100.0,8025.0,124,45.0,0.0,1
C1253,2025-07-15,5,32800.0,6560.0,109,48.0,0.0,1
C12530,2025-07-23,4,58800.0,14700.0,101,31.0,0.0,1
C12531,2025-05-21,3,21100.0,7033.333333333333,164,42.5,0.0,1
C12532,2025-09-21,8,71600.0,8950.0,41,36.285714285714285,3.0,0
C12533,2025-08-26,7,80900.0,11557.142857142857,67,30.166666666666668,1.0,0
C12534,2025-10-14,12,145200.0,12100.0,18,25.636363636363637,4.0,0
C12535,2025-10-01,8,68900.0,8612.5,31,25.0,2.0,0
C12536,2025-09-06,8,82200.0,10275.0,56,32.857142857142854,4.0,0
C12537,2025-10-09,4,58500.0,14625.0,23,73.0,1.0,0
C12538,2025-08-21,2,10300.0,5150.0,72,226.0,1.0,0
C12539,2025-08-31,6,39900.0,6650.0,62,47.8,1.0,0
C1254,2025-10-09,11,91400.0,8309.09090909091,23,26.4,2.0,0
C12540,2025-10-16,6,59100.0,9850.0,16,54.6,1.0,0
C12541,2025-07-03,6,67700.0,11283.333333333334,121,33.2,0.0,1
C12542,2025-09-03,4,44600.0,11150.0,59,79.66666666666667,1.0,0
C12543,2025-09-26,8,85100.0,10637.5,36,36.714285714285715,4.0,0
C12544,2025-10-24,7,74800.0,10685.714285714286,8,20.333333333333332,4.0,0
C12545,2025-07-28,3,30900.0,10300.0,96,66.0,0.0,1
C12546,2025-08-06,4,52400.0,13100.0,87,60.0,1.0,0
C12547,2025-08-25,6,80600.0,13433.333333333334,68,34.2,1.0,0
C12548,2025-08-12,6,76400.0,12733.333333333334,81,29.4,1.0,0
C12549,2025-09-16,6,87400.0,14566.666666666666,46,42.4,1.0,0
C1255,2025-08-05,5,63800.0,12760.0,88,49.0,1.0,0
C12550,2025-10-23,5,52100.0,10420.0,9,52.5,3.0,0
C12551,2025-05-24,2,12100.0,6050.0,161,39.0,0.0,1
C12552,2025-04-05,2,22000.0,11000.0,210,7.0,0.0,1
C12553,2025-10-07,9,123000.0,13666.666666666666,25,32.375,1.0,0
C12554,2025-07-09,10,75200.0,7520.0,115,20.555555555555557,0.0,1
C12555,2025-08-24,9,102300.0,11366.666666666666,69,23.375,3.0,0
C12556,2025-10-30,5,40900.0,8180.0,2,31.75,4.0,0
C12557,2025-10-07,3,27200.0,9066.666666666666,25,124.5,1.0,0
C12558,2025-09-10,6,51500.0,8583.333333333334,52,46.2,1.0,0
C12559,2025-07-28,2,14400.0,7200.0,96,2.0,0.0,1
C1256,2025-10-20,7,74400.0,10628.57142857143,12,45.0,1.0,0
C12560,2025-08-15,7,60600.0,8657.142857142857,78,31.666666666666668,1.0,0
C12561,2025-10-28,8,74500.0,9312.5,4,40.285714285714285,1.0,0
C12562,2025-10-24,9,92300.0,10255.555555555555,8,37.0,4.0,0
C12563,2025-07-17,5,48800.0,9760.0,107,32.5,0.0,1
C12564,2025-09-27,6,57000.0,9500.0,35,45.8,2.0,0
C12565,2025-10-18,5,48500.0,9700.0,14,62.5,2.0,0
C12566,2025-07-24,3,26200.0,8733.333333333334,100,40.0,0.0,1
C12567,2025-07-27,6,70800.0,11800.0,97,40.6,0.0,1
C12568,2025-10-29,2,16400.0,8200.0,3,216.0,1.0,0
C12569,2025-09-04,6,63400.0,10566.666666666666,58,49.2,2.0,0
C1257,2025-10-01,12,128300.0,10691.666666666666,31,23.0,2.0,0
C12570,2025-10-11,3,28400.0,9466.666666666666,21,120.5,1.0,0
C12571,2025-10-04,4,48200.0,12050.0,28,70.33333333333333,1.0,0
C12572,2025-09-17,4,55100.0,13775.0,45,76.66666666666667,1.0,0
C12573,2025-10-17,8,68900.0,8612.5,15,40.714285714285715,4.0,0
C12574,2025-10-16,9,99400.0,11044.444444444445,16,32.5,4.0,0
C12575,2025-10-22,3,38900.0,12966.666666666666,10,144.0,1.0,0
C12576,2025-10-23,7,80100.0,11442.857142857143,9,48.5,3.0,0
C12577,2025-09-27,6,55200.0,9200.0,35,51.0,2.0,0
C12578,2025-10-15,7,57400.0,8200.0,17,46.666666666666664,1.0,0
C12579,2025-10-09,8,78100.0,9762.5,23,36.42857142857143,3.0,0
C1258,2025-08-15,5,59100.0,11820.0,78,48.75,1.0,0
C12580,2025-09-01,3,41000.0,13666.666666666666,61,95.5,1.0,0
C12581,2025-10-30,6,56100.0,9350.0,2,50.8,5.0,0
C12582,2025-09-28,4,36700.0,9175.0,34,84.33333333333333,1.0,0
C12583,2025-10-11,5,35700.0,7140.0,21,58.75,3.0,0
C12584,2025-08-15,3,42100.0,14033.333333333334,78,89.5,1.0,0
C12585,2025-08-27,3,25600.0,8533.333333333334,66,89.0,1.0,0
C12586,2025-10-20,6,61700.0,10283.333333333334,12,57.4,1.0,0
C12587,2025-09-01,7,49600.0,7085.714285714285,61,36.0,2.0,0
C12588,2025-08-13,8,76800.0,9600.0,80,31.428571428571427,1.0,0
C12589,2025-10-13,9,75600.0,8400.0,19,27.0,3.0,0
C1259,2025-09-15,3,31200.0,10400.0,47,84.5,2.0,0
C12590,2025-10-26,8,82600.0,10325.0,6,31.285714285714285,6.0,0
C12591,2025-09-15,3,40600.0,13533.333333333334,47,19.5,3.0,0
C12592,2025-09-06,7,75900.0,10842.857142857143,56,41.0,4.0,0
C12593,2025-08-28,7,58500.0,8357.142857142857,65,33.0,1.0,0
C12594,2025-09-07,3,28900.0,9633.333333333334,55,89.0,1.0,0
C12595,2025-06-05,3,33800.0,11266.666666666666,149,45.5,0.0,1
C12596,2025-08-27,7,88200.0,12600.0,66,38.0,1.0,0
C12597,2025-10-17,9,109600.0,12177.777777777777,15,35.25,2.0,0
C12598,2025-09-26,3,13900.0,4633.333333333333,36,74.5,1.0,0
C12599,2025-08-30,5,80300.0,16060.0,63,56.25,1.0,0
C1260,2025-08-21,9,114400.0,12711.111111111111,72,17.625,3.0,0
C12600,2025-09-27,4,37600.0,9400.0,35,68.66666666666667,2.0,0
C12601,2025-09-24,6,60600.0,10100.0,38,52.0,2.0,0
C12602,2025-09-03,9,69800.0,7755.555555555556,59,27.875,2.0,0
C12603,2025-10-17,8,74900.0,9362.5,15,41.142857142857146,3.0,0
C12604,2025-10-26,8,73200.0,9150.0,6,41.714285714285715,4.0,0
C12605,2025-09-12,8,95100.0,11887.5,50,34.0,2.0,0
C12606,2025-08-27,7,88300.0,12614.285714285714,66,16.833333333333332,3.0,0
C12607,2025-09-04,7,90900.0,12985.714285714286,58,40.5,1.0,0
C12608,2025-09-17,5,64000.0,12800.0,45,63.25,1.0,0
C12609,2025-06-10,5,23300.0,4660.0,144,32.25,0.0,1
C1261,2025-09-06,3,22000.0,7333.333333333333,56,85.5,1.0,0
C12610,2025-10-20,8,72000.0,9000.0,12,35.57142857142857,3.0,0
C12611,2025-03-25,3,20100.0,6700.0,221,34.0,0.0,1
C12612,2025-09-16,5,44800.0,8960.0,46,60.5,2.0,0
C12613,2025-10-30,6,53400.0,8900.0,2,46.4,3.0,0
C12614,2025-07-04,8,83700.0,10462.5,120,19.571428571428573,0.0,1
C12615,2025-10-07,9,127100.0,14122.222222222223,25,27.25,1.0,0
C12616,2025-09-07,7,62100.0,8871.42857142857,55,35.0,1.0,0
C12617,2025-10-11,7,81600.0,11657.142857142857,21,41.666666666666664,2.0,0
C12618,2025-10-20,5,54300.0,10860.0,12,59.75,1.0,0
C12619,2025-08-29,11,114000.0,10363.636363636364,64,20.7,1.0,0
